Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,SLCO FLEET SLCHD ST2,788 Woodoak Ln,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6531,-111.869484,2022-01-14,181689,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SLCO FLEET SLCHD ST1,788 Woodoak Ln,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.653156,-111.869484,2022-01-14,181690,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SLCO FLEET SLCHD ST3,788 Woodoak Ln,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.653054,-111.869486,2022-01-14,181691,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WM 10535 STATION 2,10535 Wilshire Blvd,,Los Angeles,CA,90024,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.063359,-118.432919,2022-01-14,181692,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LHMC GARAGE LV1 #4,41 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.485101,-71.203732,2022-01-14,181693,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LHMC GARAGE LV1 #1,41 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.484685,-71.203548,2022-01-14,181694,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LHMC GARAGE LV1 #3,41 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.484927,-71.203702,2022-01-14,181695,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LHMC GARAGE LV2 #1,41 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.484907,-71.20374,2022-01-14,181696,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LHMC GARAGE LV1 #2,41 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.484788,-71.203628,2022-01-14,181697,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VILLAGE MARKET STATION 1,10715 E Carson City Rd,,Carson City,MI,48811,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.178303,-84.862408,2022-01-14,181698,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROCKLAND COUNTY STATION 2,100 Baron Court,,Monsey,NY,10952,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.105846,-74.069285,2022-01-14,181699,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ERIE COUNTY ECC SOUTH 1,Erie College Drive,,Hamburg,NY,14075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.771829,-78.796229,2022-01-14,181700,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COTA C.W. P&R UNIT1,Canal Winchester Park & Ride,,Canal Winchester,OH,43110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.860269,-82.82661,2022-01-14,181701,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COTA C.W. P&R UNIT3,Canal Winchester Park & Ride,,Canal Winchester,OH,43110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.860329,-82.826599,2022-01-14,181702,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NEW BOSTON 4504 STATION 2,4504 Gallia St,,New Boston,OH,45662,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.75408,-82.923675,2022-01-14,181703,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ES - SWM R & T CENTER 01,3510 S Mullen St SWM Admin Bldg,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228029,-122.499407,2022-01-14,181704,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF TACOMA TAC CC 2,1552 Market St,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.247112,-122.43998,2022-01-14,181705,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ES - S&E URBAN WATERS #5,"303 East D St East Pkg Lot, Center for Urban",,Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.259555,-122.433611,2022-01-14,181706,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ES - S&E URBAN WATERS #3,"303 East D St East Pkg Lot, Center for Urban",,Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.259505,-122.433772,2022-01-14,181707,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE HOMESTEAD STATION 1,2211 W Rogers Ave,,Baltimore,MD,21209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.357726,-76.660809,2022-01-14,181708,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COYNE OIL PICKARD CITGO S,910 W Pickard Rd,,Mount Pleasant,MI,48858,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.61193,-84.786482,2022-01-14,181709,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV ST THOMAS TOMMIE 3,139 Cleveland Ave N,,Saint Paul,MN,55104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.945788,-93.187583,2022-01-14,181710,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UNIV ST THOMAS TOMMIE 2,75 Cleveland Ave N,,Saint Paul,MN,55104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.943749,-93.188278,2022-01-14,181711,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR LODI SHELL DC1,6437 W Banner Street,,Lodi,CA,95242,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.114852,-121.394707,2022-01-14,181714,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR LODI SHELL DC2,6437 W Banner Street,,Lodi,CA,95242,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.114878,-121.394718,2022-01-14,181715,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BVSD EDC MAIN EAST,6500 Arapahoe Rd,,Boulder,CO,80303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.01363,-105.201866,2022-01-14,181716,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CONVENIENT MED CONV. MED EV 1,319 Bay Rd Convenient Medical Center,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.331081,-73.652911,2022-01-14,181717,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROSEWOOD PLAZA STATION 3,New Karner Rd & Watervliet Shaker Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.742672,-73.83933,2022-01-14,181718,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ST LOUIS PARK WHNC INTER CTR,8300 W Franklin Ave,,St. Louis Park,MN,55426,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.965168,-93.387085,2022-01-14,181719,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BOROUGHOFPARAMU PARAMUS PUB ST1,1 W Jockish Square,,Paramus,NJ,07652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.92671,-74.0688,2022-01-14,181720,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CIRC STATION 1,507 Stuart Cir,,Richmond,VA,23220,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.552942,-77.457026,2022-01-14,181721,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF TACOMA TAC CC 4,1548 Commerce St,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.247723,-122.438,2022-01-14,181722,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR SOUTH LAKE DC2,2012 Lake Tahoe Blvd,,South Lake Tahoe,CA,96150,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.913303,-120.003678,2022-01-14,181723,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR SOUTH LAKE L2,2012 Lake Tahoe Blvd,,South Lake Tahoe,CA,96150,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.913269,-120.003736,2022-01-14,181724,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THEJERKYOUTLET JERKY 2,825 E Beaver Rd,,Kawkawlin,MI,48631,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.667661,-84.015301,2022-01-14,181725,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,H3 QOZB MARRIOTTJC L2,610 Bolivar,,Jefferson City,MO,65101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.579815,-92.183122,2022-01-14,181726,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,H3 QOZB MARRIOTTJC DC1,610 Bolivar,,Jefferson City,MO,65101,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.57984,-92.183089,2022-01-14,181727,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RTS BAYTOWNE 1,Baytowne Plaza 1900 Empire Blvd,,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.192298,-77.498984,2022-01-14,181728,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CCAA STATION 4,International Blvd,,North Charleston,SC,29418,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.882522,-80.038765,2022-01-14,181729,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CCAA STATION 3,International Blvd,,North Charleston,SC,29418,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.88258,-80.038733,2022-01-14,181730,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CCAA STATION 2,International Blvd,,North Charleston,SC,29418,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.88266,-80.038758,2022-01-14,181731,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CCAA STATION 1,International Blvd,,North Charleston,SC,29418,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.882423,-80.03878,2022-01-14,181732,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3B-1 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.85314,-122.709076,2022-01-14,181733,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 1B-1 DUAL,1 Cowlitz way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853153,-122.70891,2022-01-14,181734,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3B-2 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853123,-122.70916,2022-01-14,181735,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3A-2 SINGLE,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.8533,-122.70874,2022-01-14,181736,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3A-3 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.85321,-122.709045,2022-01-14,181737,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3C-1 SINGLE,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853115,-122.709,2022-01-14,181738,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3C-2 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853092,-122.708916,2022-01-14,181739,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3A-4 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.850762,-122.708196,2022-01-14,181740,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3A-1 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853176,-122.70878,2022-01-14,181741,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ILANI 3B-3 SINGLE,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853138,-122.70895,2022-01-14,181742,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NEW ALBANY PUBLIC PARKING2,150 W Main St,,New Albany,OH,43054,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.081967,-82.813015,2022-01-14,181745,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,6200 VARIEL SPACE 280,6200 Variel Ave,,Los Angeles,CA,91367,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.183419,-118.5926,2022-01-14,181746,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LONG BEACH PD EAST DIV 01,3800 E Willow St,,Long Beach,CA,90815,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.803312,-118.1477,2022-01-14,181747,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IMC CHARGE 1 TRAIL WINDS 2,13385 Holly St,,Thornton,CO,80241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.940957,-104.924254,2022-01-14,181748,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ABESSINIO LLC STADIUM #1,1 St Rocco Way,,Wilmington,DE,19802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.760418,-75.553153,2022-01-14,181749,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ABESSINIO LLC STADIUM #2,1 St Rocco Way,,Wilmington,DE,19802,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.760344,-75.553159,2022-01-14,181750,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IAD31-EV AD31-P1.5,13820 Sunrise Valley Dr,,Herndon,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.955435,-77.425964,2022-01-14,181751,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IAD31-EV IAD31-P1.3,13820 Sunrise Valley Dr,,Herndon,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.955521,-77.42591,2022-01-14,181752,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IAD31-EV IAD31-P1.4,13820 Sunrise Valley Dr,,Herndon,VA,20171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.955369,-77.426001,2022-01-14,181753,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTROSE EV 1 DC FAST #1,533 N 1st St,,Montrose,CO,81401,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.481448,-107.87652,2022-01-14,181761,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SANDBERG VOLVO STATION 1,17025 Hwy 99,,Lynnwood,WA,98037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.844271,-122.29492,2022-01-14,181763,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR ESTES PARK DC2,500 Big Thompson Avenue,,Estes Park,CO,80517,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.378989,-105.513889,2022-01-14,181765,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR ESTES PARK DC4,500 Big Thompson Avenue,,Estes Park,CO,80517,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.37899,-105.513745,2022-01-14,181766,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR ESTES PARK DC3,500 Big Thompson Avenue,,Estes Park,CO,80517,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.37908,-105.513589,2022-01-14,181767,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SO. SIOUX CITY STATION 2,2501 Cornhusker Dr,,South Sioux City,NE,68776,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.465164,-96.429318,2022-01-14,181768,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HP PUBLIC HIGHLND PRK PS1,220 S 6th Ave,,Highland Park,NJ,08904,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.497755,-74.421814,2022-01-14,181769,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CORONA K DC1,470 Hidden Valley Pkwy,,Corona,CA,92879,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.899175,-117.556685,2022-01-14,181771,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RMLD ADI GAR1STA6 GW,1 Analog Way,,Wilmington,MA,01887,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.531037,-71.144309,2022-01-14,181772,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
